"ID","Title","DateCreated","Enabled","AvgRating","Description","Authors","Webpage","FeedURL","UserID","Coverimage","DisplayOnHomepage","CategoryID","Explicit","Subtitle","Standby","Complete","DiscussURL","Notes","BookISBN","AudioISBN","ITunesLink","EBookLink","LuluLink","PartnerID","DynamicAds","AvgAudioQuality","AvgNarration","AvgWriting","AvgOverall","license","itunescategory","FullLocation","FullLength","FullPrice"
"30","AmerIndian 2192","2005-09-22 15:39:40","1","0","AmerIndian 2192 is a science-fiction novel that explores the intriguing possibilities of Native Americans in mankind\'s star flung future. AmerIndian 2192 presents the story of two brothers, Wovoka and Keokuk, restoring the Native American people to a Homeland where their vibrant culture can thrive. Lodge ships, Cybershaman rituals and Tsimshian high technology are all elements in this action-oriented tale of interstellar politics and personal struggles.","J. Scott Garibay","http://www.myspace.com/garibaywrite","http://media.podiobooks.com/pbpromos/Promo-AmerIndian2192-01.mp3","227","AmerIndian2192.jpg","0","1","0","amerindian-2192","0","1","http://www.podiobooks.com/blog/2005/09/18/amerindian-2192/",,,,,,,"0","1","4.21053","3.96552","4.21053","4.12281","by-nc-nd","Literature",,,
"31","Spherical Tomi: A Novel of Despair","2005-10-22 09:01:57","1","0","  \""Star Wars is over.  Star Trek is dead.  In Spherical Tomi, Jack Mangan has opened up a new frontier.\""
- Ernest Hogan, author of Smoking Mirror Blues

A top-secret AI project.

A deadly power struggle between warlords.

Tomi was once lead combat programmer for the Shogun Ryogi, on the front lines of his conflict against President William the Black of Cerberus. When she failed to prevent William from killing the samurai she loved, she abandoned all sides, all loyalties, all hope. In her fury, Tomi destroyed the Greatship, Hades IV, and almost everyone onboard. Almost everyone. . .

William the Black escaped with his life.

She now hides out in a remote monastery, awaiting the day when she can kill the three she holds responsible for the death of her samurai:  William, Ryogi, and herself. . .

With her real body in exile, Tomi\'s consciousness inhabits a deteriorating clone body on a satellite around Cerberus. She\'s lived and worked incognito in orbit for almost three years now, monitoring the planet\'s subspace debris cleanup.

But some histories will not stay buried.

Tomi again finds herself in the crossfire when Ryogi\'s forces ambush the Presidential shuttle in her sector.

Ryogi\'s samurai have pirated remote control of her satellite\'s store of dormant clone bodies; his combat programmers fight her for the station\'s computers, while the planet\'s extrasphere swarms with deadly smart-mines. Will she be able to protect the President\'s shuttle to secure her own vengeance? Will she be able to hold her satellite together? Or will Tomi abandon it all and give in to despair?

\""Spherical Tomi\"" is an action-packed tale of deception, revenge, redemption, fragmented identity, and the limitations of the human and artificial mind.","Jack Mangan","http://jackmangan.blogspot.com","http://media.podiobooks.com/pbpromos/Promo-SphericalTomi-01.mp3","0","SphericalTomi.JPG","1","1","0","spherical-tomi-a-novel-of-despair","0","1","http://www.podiobooks.com/blog/2005/10/22/spherical-tomi-a-novel-of-despair/",,"18949532",,,,,"0","1","3.6375","3.825","4.325","4.1","by-nc-nd","Literature",,,
"33","Fiddle and Burn, Vol. 1 - The Adventures of Coyote Man","2005-09-22 17:33:10","1","0","Part comedy. Part soap opera. 

A fiction blog. A serialized sit-com. 

A daily comic strip in prose.

When Rantz takes a job as Circulation Director of Fiddle and Burn: Guide to Fandom Magazine, he hauls his family to a new home. None of them realizes that this will lead to one bizarre adventure after another.

There\'s an epic struggle to throw away an old garbage can.

There are embarrassing incidents involving a very rude laptop computer.

There\'s a heroic quest to overcome parental objections and acquire an upgraded version of a violent computer game.

There are profound metaphysical breakthroughs revealed in the dentist\'s chair.

And, running through all the story lines, there\'s the strange figure of Coyote Man - Is he a noble superhero who defends the suburbs from vicious villains?  Or is he a sad old man who lives in a dream world inside his head?  It\'s a tale both comic and tragic, inspiring and pathetic.  Some might even say...  quixotic.

Whether it\'s comic book and science fiction fandom, the publishing industry or modern American family life, Fiddle and Burn squeezes out the humor and delivers it in easily digestible bite sized doses.

Podcast Special:  Now including 75% more silly voices performed by the author!
","Jason Pomerantz","http://www.fiddleandburn.com","http://media.podiobooks.com/pbpromos/Promo-FiddleandBurn-01.mp3","444","FiddleandBurn-Podiobooks-Graphic.jpg","0","6","0","fiddle-and-burn-vol-1---the-adventures-of-coyote","0","1","http://www.podiobooks.com/blog/2005/09/25/fiddle-and-burn/",,,,,,,"0","1","4.29412","4.29412","3.88235","4","by-nc-nd","Literature",,,
"37","Duel of the Fates","2005-11-12 16:51:41","1","0","As originally heard on the Dragon Page Wingin' It! Podcast: Duel of the Fates assembles highly diverse, iconic combatants from across the wide universe of speculative fiction and pits them head-to-head in meaningless contests of 5 silly categories. 

Hear! An exhibition duel between Darth Vader vs. Gandalf! Witness! Another exhibition of, um, something, between Molly (from Neuromancer) and Batman! Behold! The bracketed 8-character elimination tournament! 

1) Tomi (from Spherical Tomi)
2) Spider-Man
3) Captain James T. Kirk
4) Ash (from Evil Dead)
5) Godzilla
6) Starbuck from the original Battlestar Galactica (Dirk Benedict)
7) Harry Potter
8) HAL-9000 (from 2001) 

Who has the best look? Who has more Love Prowess? Who'd win in a fight? Who'd be more fun at a party? 

Relive the mayhem -- or experience this popular series for the first time -- as author Jack Mangan examines the quirks, strengths, and weaknesses of these notable SF characters (along with one of his own). There are quite a few surprises as characters are eliminated, and ultimately, a winner is crowned Duel of the Fates champion. You'll laugh, you'll think, you'll cry (if you're a bit of a nut), you'll disagree at times; you'll look at these characters in new and different ways.
","Jack Mangan","http:/jackmangan.com",,"0","DuelOfTheFates.jpg","0","6","0","duel-of-the-fates","0","1","http://www.podiobooks.com/blog/2005/11/20/duel-of-the-fates/",,,,,,,"0","1","3.73684","3.52632","3.47368","3.52632","by-nc-nd","Literature",NULL,NULL,NULL
"34","Marwan","2006-01-09 09:32:26","1","0","How did an Egyptian city planner, a Yemeni religious fanatic, a boy from the United Arab Emirates who worshipped sex, not Allah, and a young student of aircraft design who went to a Christian school in Lebanon- four very different men with very different ideas- get involved in flying the 9/11 planes? How did the plot develop, and who developed it?

\""Marwan,\"" a novel by Aram Schefrin, puts the reported facts together and fills in the details- from the group\'s first coming together in Hamburg, Germany, to the moments before the jets they were to hijack took off. You\'ll come to know the participants, and how they were motivated, what their personal lives were like and the roles they played in the plan. You will learn to know them as people- not simply as \""terrorists\""- because, as the author sees it, you have to understand your enemies if you want to defend yourself.","Aram Schefrin","http://aschefrin.libsyn.com/",,"280","marwan2.jpg","0","7","0","marwan","0","1","http://www.podiobooks.com/blog/2006/01/09/marwan/",,"1434332888",,,,,"0","1","3.38462","3.92857","4.21429","3.78571","by-nc-nd","Literature",,,
"35","At The Appointed Time","2005-10-22 19:31:54","1","0","As The Darkest Group's plan gains critical mass and is now in motion, an elderly priest is visited by messengers, and receives even more disturbing news than he had expected.  Somehow, both are linked by a father and son who, at the moment, are now sitting down at the dinner table.  This book is about a struggle; the struggle of one man that became the struggle of many.  ","Bradley Harris",,,"230","ATAT.jpg","0","14","0","at-the-appointed-time","1",,"http://www.podiobooks.com/blog/2005/10/12/at-the-appointed-time/",,,,,,,"0","0","3","3.18182","3.36364","3","by-nc-nd","Literature",NULL,NULL,NULL
"36","Lessons From A Geek Fu Master","2005-10-27 19:25:53","1","0","Lessons from the Geek Fu Master is a collections of essays by Mur Lafferty, producer and host of the podcast, Geek Fu Action Grip. Her essays cover the spectrum of topics from gaming, comics, writing, feminism, and parenting. This podiobook features the essays from her podcast, the essays she contributed to The Dragon Page Wingin' It podcast as well as some essays that have never been released.","Mur Lafferty","http://www.geekfuactiongrip.com",,"1910","geekfucover.jpg","1","8","0","lessons-from-a-geek-fu-master","0","1","http://www.podiobooks.com/blog/2005/10/28/lessons-from-a-geek-fu-master/",,,,,,,"0","1","4.48485","4.51515","4.51515","4.45455","by-nc-nd","Literature",,,
"40","Brave Men Run","2005-12-10 10:31:21","1","0","<a href=\""http://parsecawards.com\"" target=\""_blank\""><img class=\""donation\"" src=\""http://www.podiobooks.com/images/parsec120.gif\""  width=\""120\"" height=\""80\"" hspace=10 vspace=10 align=right border=0/></a>

April 18, 1985 -- Into a world already wound tight with the desperate tensions of the Cold War comes a man with a startling Declaration: Metahumans exist, they demand autonomy, and Dr. William Karl Donner has the reality-bending power to enforce their status.  The balance of power is thrown askew by the addition of not one more Superpower, but <em>six thousand</em>.

Before the Donner Declaration, high school sophomore Nate Charters was just an outsider and self-proclaimed freak.  His unusual appearance, hair-trigger reflexes, and overactive metabolism should have made him something special, but his differences and low self-esteem have long since marked him as a target for the jocks and popular kids.

Now, just as his unique nature brings him the attention of a self-assured older girl, Nate must find his place in the world.  Why is he the way he is?  Where did he come from?  Is he part of a remarkable, powerful new minority... or just a misfit among misfits?

He\'d better find out fast...  others want the truth, and they\'re closing in...

<b>Praise For <em>\""Brave Men Run - A Novel of the Sovereign Era\""</em></b>

<em>\""The brilliance of</em> Brave Men Run <em>is not only in its vision, but its execution. Matthew Wayne Selznick spins a superhero story that transcends predictable ‘grim-n-gritty’ and ‘rock-’em-sock-’em’ conventions, capturing a realism and emotion rarely seen in the genre. Part Stan Lee, part John Hughes..!\""</em> -- <a href=\""http://www.jchutchins.net\"" target=\""_blank\"">J.C. Hutchins</a>, author of the <a href=\""http://www.podiobooks.com/podiobooks/search.php?keyword=7th+son\"" target=\""_blank\"">\""7th Son\"" trilogy</a>

<em>\""Selznick effortlessly spins a strong nostalgia for the ’80s with a fascinating alternate history where the superpowers wake up and may not be entirely hip on the idea of serving the rest of mankind. If Peter Parker had been one of the characters in \'The Breakfast Club,\' you would have</em> Brave Men Run<em>.</em> -- <a href=\""http://www.murverse.com\"" target=\""_blank\"">Mur Lafferty</a>, author of <a href=\""http://www.podiobooks.com/title/playing-for-keeps\"" target=\""_blank\"">\""Playing for Keeps\""</a> and the <a href=\""http://www.podiobooks.com/title/heaven---season-one\"" target=\""_blank\"">\""Heaven\"" series</a>

<em>\""A fantastical novel written with that all-too-rare attention to character and drama… Selznick speaks softly — yet eloquently — and wields a very big literary stick.\""</em> -- <a href=\""http://markjeffrey.typepad.com/\"" target=\""_blank\"">Mark Jeffrey</a>, Ulysses Award-winning author
of <a href=\""http://www.podiobooks.com/podiobooks/search.php?keyword=max+quick\"" target=\""_blank\"">The Max Quick Series</a>

<em>\""This book rocks. It’s engaging, the characters are robust...</em> Brave Men Run <em>is the finest podcast novel I’ve listened to… A solid story made even better by an exceptional performance by the author, it serves as an example of what a self-produced ‘podiobook’ can be. You won’t be disappointed.\""</em> -- <a href=\""http://en.wikipedia.org/wiki/Evo_Terra\"" target=\""_blank\"">Evo Terra</a>, founder of <a href=\""http://www.podiobooks.com\"" target=\""_blank\"">Podiobooks.com</a>

<em>\""I thoroughly enjoyed</em> Brave Men Run <em>for its sympathetic characters, its eighties nostalgia, and its comic industry in-jokes, as well as its thoroughly entertaining story! If John Hughes had written the ‘X-Men’ films, this is what we would have gotten.\""</em> -- <a href=\""http://cnvarbiter.livejournal.com/\"" target=\""_blank\"">Steven H. Wilson</a>, Parsec Award-winning creator of creator of <a href=\""http://www.prometheusradiotheatre.com/\"" target=\""_blank\"">The Arbiter Chronicles</a>

<em>\""A great read, a real page turner. This book could be a bestseller.\""</em> -- <a href=\""http://hbaum.blogspot.com/2006/09/brave-men-run.html\"" target=\""_blank\"">Henry Baum</a>, author of <a href=\""http://www.amazon.com/gp/redirect.html?ie=UTF8&location=http%3A%2F%2Fwww.amazon.com%2FNorth-Sunset-Henry-Baum%2Fdp%2F1411656563&tag=mwsmedia-20&linkCode=ur2&camp=1789&creative=9325\"" target=\""_blank\"">\""North of Sunset\""</a>

<em>\""</em>Brave Men Run <em>is at once fantastical and ordinary, gripping and emotional, shocking and intelligent. I thoroughly enjoyed it.\""</em> -- <a href=\""http://www.dreamwords.com/\"" target=\""_blank\"">Paul Story</a>, author of the <a href=\""http://www.podiobooks.com/podiobooks/book.php?ID=26\"" target=\""_blank\"">\""Tom Corven\""</a> podiobook.</a>

<em>\""Well written, with great dialogue... utterly convincing.\""</em> -- Paul S. Jenkins, the <a href=\""http://revup.libsyn.com/index.php?post_id=34943#\"" target=\""blank\"">Rev-Up Review</a> podcast.

<em>\""Amazingly good... I\'m totally hooked! Matthew\'s prose is clean and true...\""</em> -- Jesse Willis, <a href=\""http://www.sffaudio.com/2005/12/podcast-novel-from-just-under-radar.html\"" target=\""_blank\"">SFFaudio.com</a>

<b>Extended Show Notes</b>

Check out the <a href=\""http://www.mattselznick.com/writing/fiction/novels/brave-men-run/free-audiobook/show-notes/\"" target=\""_blank\"">annotated show notes and comment on each episode</a>!

<b>More From  The Sovereign Era </b>

Immerse yourself in the Sovereign Era at Matthew Wayne Selznick\'s FREE ongoing serial fiction fiction project, <a href=\""http://www.hazydaysandcloudynights.com\"" target=\""_blank\"">\""Hazy Days and Cloudy Nights.\""</a> 

Enjoy a new short story set in the Sovereign Era of \""Brave Men Run!\""  Read \""The World Revolves Around You\"" for free, or purchase an e-book or signed and numbered limited edition chapbook <a href=\""http://www.mattselznick.com/writing/fiction/short-fiction/the-world-revolves-around-you/\"" target=\""_blank\"">right here</a>.

Visit <a href=\""http://www.mattselznick.com\"" target=\""_blank\"">Matthew Wayne Selznick\'s website</a> for more fiction, plus music, commentary and other content!

<b>Support the Author</b>

Support independent creative endeavors!  If you enjoyed the free podcast edition of <em>\""Brave Men Run -- A Novel of the Sovereign Era,\""</em> consider purchasing the paperback book or electronic editions for the Amazon Kindle, iPhone / iPod Touch, and other DRM-free e-book formats from <a href=\""http://www.mattselznick.com/writing/fiction/novels/brave-men-run/purchase/\"" target=\""_blank\"">BraveMenRun.com</a>.","Matthew Wayne Selznick","http://www.bravemenrun.com","http://media.podiobooks.com/pbpromos/Promo-BraveMenRun-02.mp3","2514","BMR_swarm_144.jpg","1","12","0","brave-men-run","0","1","http://www.podiobooks.com/blog/2005/12/10/brave-men-run/",,"193486109X",,,,,"0","0","4.66245","4.75847","4.60759","4.67511","by-nc-nd","Literature",,,
"41","Come, Let Me Whisper","2005-12-10 10:53:59","1","0","Macabre fiction. Horror fiction. Dark fiction. Whatever you choose to call it, that is what is contained within this collection of short stories. But other than that, these tales are as varied as can be. Ghost stories... they\'re in there. Lovecraftian monsters... certainly. Twist endings... got it. Psychological terror... of course. Sunny, happy endings... not so much. Oh, and one other thing these stories have in common: they are intended for a mature audience- one who is not easily offended, I might add.","Russell L. Burt",,"http://media.podiobooks.com/pbpromos/Promo-ComeLetMeWhisper-01.mp3","1678","CMLW-cover.jpg","0","11","0","come-let-me-whisper","0","1","http://www.podiobooks.com/blog/2005/12/10/come-let-me-whisper/",,,,,,,"0","1","4.55319","4.3617","4.2766","4.29787","by-nc-nd","Literature",,,
"42","Amber Page and the Legend of the Coral Stone","2006-10-19 10:07:16","1","0","On the island of Maui, a sixteen-year-old international spy named Rio Kayenta discovers a two-thousand-year-old coral stone. Legend has it that the stone is meant for a girl named Amber and that with it, she can stop the evil S.H.R.O.U.D. organization. Amber Page lives in the Arizona desert and wants one thing more than anything else in the world: to see her mom and dad back together again. Amber's mom is a school bus driver who has split with her dad, but Amber believes the two still love one another. When a strange old man stops at nothing to tell Amber that the legendary stone is meant for her, it frightens her and her family deeply. It is a race against the clock to get the stone to Amber and to see if she will realize its legendary powers. For with the stone strengthening her, Amber may be able to save her family and the world.


David Morrell, internationally bestselling author of <u>First Blood and creator of Rambo</u> - <i>""This is one heck of a good idea for a novel.""</i>

Simon Wood, author of <u>Accidents Waiting to Happen</u> - <i>""A Da Vinci Code for the junior high generation.""</i>

Jeremy Robinson, bestselling author of <u>The Didymus Contingency</u> - <i>""An entertaining, fast-paced read with a hero like no other... Highly recommended.""</i>

Mark Jeffrey, bestselling author of <u>The Pocket and the Pendant</u> - <i>""[Stacey Cochran] has very clear empathy for Amber, her mom, her dad and their situation in life.""</i>

Ken Brosky, Editor-in-Chief Brew City Magazine - <i>""Nonstop action... powerful!""</i>","Stacey Cochran","http://staceycochran.com",,"21514","AmberPageCS.JPG","0","10","2","amber-page-and-the-legend-of-the-coral-stone","0","1","http://www.podiobooks.com/blog/2006/10/19/amber-page-and-the-legend-of-the-coral-stone/",,"141165448X",,,,,"0","1","4.11111","2.7","3.11111","3.11111","by-nc-nd","Literature",NULL,NULL,NULL
"44","How to Disappear Completely","2006-01-10 09:44:49","1","0","Part film noir detective story, part fantasy adventure, part East End gangster tale, How to Disappear Completely concerns Theo Braithwaite, a failed actress and worse waitress, becoming involved in an unseen world populated by history\'s rejects and runaways from a secret society known as The Footmen. A stranger to London, waiting for life to come and find her, she is instead found by a part-time thief called Kilbey Salmon who, along with his rockabilly-obsessed partner, is attempting to eke out a living stealing things that have already been stolen and finding people who don\'t want to be found.

An episodic narrative, Kilbey and Nero\'s capers will drag Theo through the forgotten parts and people of London, hunted by ancient sects, carnivorous shadows, cannibalistic butchers and off-duty policemen. Along the way she\'ll meet the Eternal Footmen, blow up Hammersmith Bridge, reach the end of history and quite possibly disappear completely.

If Theo is to survive, she\'ll need to get her life sorted before all of our futures catch up with her.","Myke Bartlett","http://kilbeysalmon.blogspot.com",,"1918","HowtoDisappearCompletelyNewest.jpg","0","7","0","how-to-disappear-completely","0","1","http://www.podiobooks.com/blog/2006/01/10/how-to-disappear-completely/",,,,,,,"0","0","4.57143","4.76106","4.70796","4.73451","by-nc-nd","Literature",,,
"46","Seeds of the Machina","2006-01-24 19:35:16","1","0","<a href=""http://www.read2kids.org"" target=""_blank""><img src=""/images/read2kids.gif"" class=""read2kids"" align=""right"" border=""1"" hspace=""5"" vspace=""5"" width=""158"" height=""87""></a>

""Even the smallest children knew about the story of The Darkening. It was a cautionary tale to remind everyone of what the damages of blind ambition can cause. Children would listen with their eyes wide open in terror as they imagined the wrath of God being unfurled upon the unwitting people who had dared to defy their own limitations. The programmers were powerful people that could control steel and wield vast creations at their fingertips, but when they discovered that humans were the result of complex programming and design, it was only natural that soon they would let their curiosity cause them to tamper. A new type of programmer was born, they were called geneticists.

It started off innocently; the programmers first decided that they would fix the inherent design flaws of their own programming. They understood the algorithms of what it meant to be human, but they weren't listening to the musical complexity in its entirety. Many people across the ancient world hailed the programmers of genetics and looked forward to ushering in a new era of humans that lacked flaws and defects. When parents wanted to have children they could pick out what kind of children they wanted, or even their pets or their food that they would consume.

Humans were modified intrinsically so that they would be resistant to damage, grow stronger, and live longer. Within a hundred years there wasn't an aspect of civilization that wasn't altered by the geneticists and their tampering.

But during all of this modification that the geneticists accomplished they were all surprised when they realized that there was a flaw they had overlooked...""

NOTE: The author is donating all of his proceeds to the Family Literacy Foundation (http://www.read2kids.org). It's a great place. You should donate, too.","Thomas Moore","http://www.read2kids.org/",,"3183","machina6.jpg","0","10","0","seeds-of-the-machina","1",,"http://www.podiobooks.com/blog/2006/01/26/seeds-of-the-machina/",,,,,,,"0","0","4.44186","4.19048","4.39535","4.39535","by-nc-nd","Literature",NULL,NULL,NULL
"47","Tannis Island","2006-02-07 10:18:39","1","0","Debra Karin Hillgrave is faced with a dilemma; she has first hand experienced an epic discovery, and one greater than any other in mans history, but something has gone very wrong. The world of man is now in grave danger. Debra is not a skilled writer, and she knows it, but she must tell her story to the world. Her tale is hap-hazard, and confusing at first, but she knows this story may save the world from destruction, or possibly it will guarantee it. 
 
Debra must reveal everything in her own words, as she remembers the events, her own mistakes, and those of her father. The tale leads them to many parts of the world, and many long lost places. The Discovery of a place and a people man has not seen in over ten thousand years is only the beginning of the disaster that awaits mankind. Debra\'s plight becomes a race against time, and a fight against not only this lost civilization, but also against man himself.
 
In the end, a choice must be made... live together in peace with them, or choose which race will die in war?","Gavin L. Lowe","http://www.gavinsworld.net",,"0","TannisIsland144x212.jpg","0","1","0","tannis-island","0","1","http://www.podiobooks.com/blog/2006/02/07/tannis-island/",,,,,,,"0","0","4.375","3.66667","4.15","4.35897","by-nc-nd","Literature",,,
"48","Weaver\'s Web","2006-02-03 17:07:23","1","0","Betrayal by one you love is the cruelest cut of all. And when the Lord of Crisfell betrays it is done on a grand scale. 

Ashi\'mei Candre feels her life is destroyed in that instant, but her love\'s betrayal goes far further- he is sacrificing his own people. 

Amongst the islands of Crisfell, honour and clan is everything, but that may also be their undoing. A dark secret from the past will now come back with a vengeance, and Ashi\'mei must put her own troubles aside to face this greater danger. For over the dark sea is a menace of flesh and hunger, which having been turned back once, is only more determined to remake Crisfell in its image. When the danger comes from within as well as without, Ashi\'mei\'s world is doomed. And yet there are two from beyond the island who may help, one a passionate young man from their traditional enemy, and the other a compelling creature with mastery of the flesh to rival the menace beyond the sea. 

With friends and clan her only hope, the time to stand and fight has come. Ashi\'mei must search within herself for salvation for her people, face her darkest fears, and risk everything she loves. ","Philippa Ballantine","http://www.pjballantine.net","http://media.podiobooks.com/pbpromos/Promo-WeaversWeb-01.mp3","1183","weaversweb1.jpg","0","2","0","weavers-web","0","1","http://www.podiobooks.com/blog/2006/02/03/weavers-web/",,,,,,,"0","1","4.04","4.36","4.28","4.36","by-nc-nd","Literature",,,
"49","Route 66 to Vietnam","2006-02-07 18:37:18","1","0","<a href=""http://www.vva.org"" target=""_blank""><img class=""donation"" src=""http://www.podiobooks.com/images/donations-vva.jpg""  width=""150"" height=""100"" hspace=10 vspace=10 align=right border=0/></a>After September 11, 2001, novelist Michael Lund found that the emerging War on Terror recalled aspects of the Cold War in the 1950s.  And his experience as an Army correspondent in Vietnam (1970-71) offered clues to the demands a new generation of America's youth would face in the 21st century.  Route 66 to Vietnam:  A Draftee's Story traces the fate of Mark Landon and other children from Growing Up on Route 66 (an earlier novel in the Route 66 Novel Series) through Southeast Asia and on to prosperous--if troubled--times later in life.

    Successful highway engineer Mark Landon is irritated by a sore tooth, by a rebellious teenage son, by a daughter's lack of interest in her promising athletic career, by his wife's apparent indifference to his needs, and by Ralph Banister, whose land is blocking the path of the highway Mark must build.  Beneath these everyday worries, however, memories of his time in Vietnam are stirring.  To survive a mid-life crisis, he begins to fear that he must not only confront the challenges of the present but also the ghosts of his wartime experiences.  In doing so he learns surprising things about his wife's past, about his children's abilities, and about Ralph Banister's vision for America.

--""an engaging tale that flashes back to the narrator's Vietnam War tour.
     (<i>The VVa Veteran</i>, January/February 2005, BOOKS IN REVIEW)

    --""able to reach that place so many of us seek within ourselves.""
      (Route 66 Magazine, Spring 2005 (Volume 12/Number 2)

    --""not only the most ambitious [book in the Route 66 Novel Series] to date, but it is also the most serious, most challenging and possibly the most rewarding to read . . . ""
   (<i>The Farmville [VA] Herald</i>, April 20, 2005

","Michael Lund","http://www.route66tovietnam.com",,"4041","vietnam.JPG","1","7","0","route-66-to-vietnam","0","1","http://www.podiobooks.com/blog/2006/02/07/route-66-to-vietnam/",,,,,,,"0","0","4.27273","4.45455","4.45455","4.54545","by-nc-nd","Literature",NULL,NULL,NULL
"50","Subway 19: The Forgotten Legend","2006-02-12 17:59:03","1","0","In this first book by 13-year-old author Shane Collins, three boys discover the legend of the mystical subway 19 from an old man in a New York City subway station and find themselves trapped by the evil Witch of Time, who wants them dead for the subway, which runs on children. The boys have to kill her first to get out...and to survive.","Shane Collins",,,"2817","subway19.JPG","0","10","0","subway-19-the-forgotten-legend","1",,,,,,,,,"0","0","5","4","3","3.5","by-nc-nd","Literature",NULL,NULL,NULL
"51","A Different Point of View","2006-02-15 10:56:43","1","0","Recently re-mastered with all around better quality sound and production!!
 
Originally aired as a segment for <a href=""http://michaelandevo.com"">Michael and Evo's Wingin' It! podcast</a>, <i>A Different Point of View</i> is a series of essays about the Star Wars Universe as seen through the eyes of lowly sandtrooper, TD-0013. It takes everything you thought you knew about the Star Wars saga and flips it around to expose the ugly underbelly of the Rebellion, The Jedi, and everything else.

<i>A Different Point of View</i> has rapidly become one of the most popular segments on Wingin' It!, and if you've missed any, now is your chance to catch up on them and find out why TD-0013 is everyone's favorite Stormtrooper.  You also might just end up being one of the many who've discovered that the Empire were the ""good guys"" all along.

For the past six films in the saga, you've heard the Rebels' side of the story, now it's time for <i>A Different Point of View</i>.

<b>Warning:</b> These segments are rated PG-13 for the use of ""Soldier Language"" and dealing with some subjects a bit too much for younger fans of the saga.","TD-0013","http://adpov.net",,"5593","adpov_podiobook02.jpg","1","1","0","a-different-point-of-view","0","1","http://www.podiobooks.com/blog/2006/02/15/a-different-point-of-view/",,,,,,,"0","1","4.21875","4.35938","4.10938","4.04762","by-nc-nd","Literature",,,
